label,seed,split,n,mixture_logits_acc,S_all,S_easy,S_chosen_vs_hops,S_oracle_vs_hops,AUC_h_ge_6,AUC_h_ge_7,AUC_h_ge_8,AUC_h_ge_9,MACRO_AUC,bucket_spread,delta_h9,m_56,m_67,m_78,m_89,adjacent_margin_mean,adjacent_margin_min,chosen_step_entropy_bits,dominant_chosen_step_mass,chosen_step_distinct,E_step_mean,E_step_std,floor_mass_mean,final_mass_mean,floor_mass_max,final_mass_max,flag_hard_floor,flag_hard_final,flag_soft_middle_step,flag_binary_h9_shortcut,flag_ordinal_healthy,flags_concat
rgcn_h7_seed5_w001,5,ood_mixed,512,0.845703125,0.7118724024848391,-0.022760020177676154,0.8387302523773494,0.28572742414470914,0.7178459169927514,0.7311994908094972,0.9299072024117951,1.0,0.8447381525535109,1.3250419373999645,1.3207837717631525,0.01692696719610387,-0.020472329854965388,0.01806587725877762,1.3069760601411868,0.33037414368527573,-0.020472329854965388,1.3103433836934437,0.642578125,4,3.4486372340470552,0.6644613998071721,0.011824937002074876,0.0,,,False,False,False,True,False,binary_h9_shortcut
rgcn_h7_seed5_w001,5,val,512,0.892578125,0.708151195744464,-0.008688628182634533,0.8347326419646938,0.3845319116296223,0.7275079251457204,0.7287609450483091,0.9157929226736566,1.0,0.8430154482169215,1.3093713586071454,1.3007126996296292,0.01143693636831955,-0.023143950817631875,0.02529385248820004,1.2840775061189453,0.32441608603945826,-0.023143950817631875,1.277931754861566,0.6484375,4,3.4332278687506914,0.6484896294848972,0.012382360645915469,0.0,,,False,False,False,True,False,binary_h9_shortcut
