label,seed,split,n,mixture_logits_acc,S_all,S_easy,S_chosen_vs_hops,S_oracle_vs_hops,AUC_h_ge_6,AUC_h_ge_7,AUC_h_ge_8,AUC_h_ge_9,MACRO_AUC,bucket_spread,delta_h9,m_56,m_67,m_78,m_89,adjacent_margin_mean,adjacent_margin_min,chosen_step_entropy_bits,dominant_chosen_step_mass,chosen_step_distinct,E_step_mean,E_step_std,floor_mass_mean,final_mass_mean,floor_mass_max,final_mass_max,flag_hard_floor,flag_hard_final,flag_soft_middle_step,flag_binary_h9_shortcut,flag_ordinal_healthy,flags_concat
rgcn_h7_seed1_w001,1,ood_mixed,512,0.88671875,0.6890114037323736,-0.08019286471418735,0.8386550519773884,0.25459520520861606,0.7220165661110542,0.728515625,0.8854771266304687,1.0,0.8340023294353808,1.8557728758255374,1.828980407820394,-0.019186699705136867,0.04134598208408713,-0.03359407862027508,1.8480209723617254,0.45914654403010013,-0.03359407862027508,1.1664629279892864,0.6328125,3,3.677464801352471,0.8888326569223439,3.2558822283590416e-05,0.0,,,False,False,False,True,False,binary_h9_shortcut
rgcn_h7_seed1_w001,1,val,512,0.845703125,0.7301633823206969,0.03276275365575624,0.85524335686907,0.26356731160371405,0.7399659967211124,0.7641103376001198,0.9492881853109506,1.0,0.8633411299080457,1.8614928599088207,1.8250443955322049,-0.027746342547234182,0.04353321962346213,0.02088584023681017,1.7970738000485484,0.45843662934039664,-0.027746342547234182,1.1599710842815736,0.62890625,3,3.6872735139913857,0.8908696954615255,3.246901070497188e-05,0.0,,,False,False,False,True,False,binary_h9_shortcut
