label,seed,split,n,mixture_logits_acc,S_all,S_easy,S_chosen_vs_hops,S_oracle_vs_hops,AUC_h_ge_6,AUC_h_ge_7,AUC_h_ge_8,AUC_h_ge_9,MACRO_AUC,bucket_spread,delta_h9,m_56,m_67,m_78,m_89,adjacent_margin_mean,adjacent_margin_min,chosen_step_entropy_bits,dominant_chosen_step_mass,chosen_step_distinct,E_step_mean,E_step_std,floor_mass_mean,final_mass_mean,floor_mass_max,final_mass_max,flag_hard_floor,flag_hard_final,flag_soft_middle_step,flag_binary_h9_shortcut,flag_ordinal_healthy,flags_concat
rgcn_h7_seed4_w001,4,ood_mixed,512,0.859375,0.6961168324985325,-0.027713640275182562,0.7989206051905546,0.10383926727849616,0.7412289767922579,0.7480690792328387,0.8979148020789172,1.0,0.8468032145260034,3.690112276794319,3.652228949919956,0.024447651567130357,0.0010075533028803818,-0.055116561991556345,3.690112276794319,0.9151127299181934,-0.055116561991556345,1.6056009484485236,0.5859375,6,5.370438571088016,1.7632725848692918,5.689817930791394e-13,0.0,,,False,False,False,True,False,binary_h9_shortcut
rgcn_h7_seed4_w001,4,val,512,0.875,0.7480147308935466,0.038790565794971664,0.8372324565498659,0.1546141925183345,0.7686317780580075,0.775630364550477,0.9079576004301405,1.0,0.8630549357596562,3.6856581534097206,3.6459277706650806,0.021368905014782058,-0.002138679795221421,-0.05393398654683246,3.6856581534097206,0.9127385980206122,-0.05393398654683246,1.5325648516944541,0.5859375,7,5.449553004465997,1.79363039884133,4.997739913211534e-13,0.0,,,False,False,False,True,False,binary_h9_shortcut
